,ALL.1,ALL.2,ALL.3,ALL.4,ALL.5,ALL.6,ALL.7,ALL.8,ALL.9,ALL.10,ALL.11,ALL.12,ALL.13,ALL.14,ALL.15,ALL.16,ALL.17,ALL.18,ALL.19,ALL.20,AML.1,AML.2,AML.3,AML.4,AML.5,AML.6,AML.7,AML.8,AML.9,AML.10,AML.11,AML.12,AML.13,AML.14,AML.15,AML.16,AML.17,AML.18,AML.19,AML.20,CLL.1,CLL.2,CLL.3,CLL.4,CLL.5,CLL.6,CLL.7,CLL.8,CLL.9,CLL.10,CLL.11,CLL.12,CLL.13,CLL.14,CLL.15,CLL.16,CLL.17,CLL.18,CLL.19,CLL.20
g137,6.219351631686368,5.318097025846328,5.650659900386643,5.220258332413001,6.253509266312141,4.410227549414298,3.4214333460666326,7.114309662065589,6.125263908242172,5.365013401959979,5.523388794554961,6.840434247682252,5.760387680520322,6.083977012428933,5.36416574927335,7.727544059846632,6.578231457641512,6.039952204008086,6.904734005914889,8.33452914278821,4.837698459707715,5.939824641873538,7.438199896379732,4.702742732658955,5.8127061590421425,4.665802049210316,3.933537582804693,5.334432780074874,5.386882606003374,6.923425964117211,6.095899573927051,6.5528339550611,6.937691349551376,5.028296036295252,5.116367384137041,6.276594058829279,6.422608092183018,4.995729400468748,7.640786945449715,5.635072822787867,4.433942400701166,5.531886653606723,8.700311016270854,5.139097328670939,6.33571087707511,5.061669028977089,4.576217218815948,4.711295967511077,7.041635574746165,5.7985651394113775,6.655958094858645,3.9763914511864686,5.12492700204109,5.456565626768906,5.63099269353068,6.750777562573036,6.932757817476922,6.725132298110707,5.831887492934175,4.912277101084523
g138,10.911968695241576,9.648355412184035,9.515651568248577,8.906970224994343,9.82412141954949,8.877054964369876,9.59674229725322,10.079015540758638,10.41249618484921,10.368222334136716,8.321398226621262,8.075346330181354,8.293843556162464,9.365513813634902,8.053142462722713,8.354552590653292,10.801048149322774,9.69392513673225,8.652796044990238,8.941379811592126,5.632775753076453,7.246307089921951,4.741291385845448,7.202528529854299,5.887522087184114,4.773734830396576,5.627196323782723,5.228305824376056,5.965004321790389,5.972618384978251,4.308555362075967,6.236036155145839,5.918813255707522,6.152477154092127,7.231037234064904,7.966220750541179,5.890720863807544,5.666718178045815,6.344718972870351,5.124741950816686,6.404633061567307,6.225755271859613,6.3287479896684955,4.056263790259638,7.701504478612845,5.513468088347882,8.353177327047897,7.790248589885732,5.262898762200042,6.392453724781663,4.930615837823861,5.103100943488356,5.384383544406743,5.485696763884731,5.77789398559963,5.000583747702904,6.989717330277045,7.558218887684199,6.688743603962113,6.848987517919478
g139,5.374930713339118,6.951367891929303,6.14534560396232,5.418579935651413,5.954816626738145,6.073079494910666,5.476356246309137,5.975521127071656,5.421448603602753,7.225436129460093,6.596858246914016,5.727501891493535,5.5042163550089365,5.541871616989258,5.782752555040304,5.58121891584114,3.711799573262329,5.602567353664521,4.800686005591379,6.6981021024834995,4.5182162399031,5.1871284120142,5.5035919658579635,4.4935057636113696,6.2108814606192215,6.428137094580133,6.4216847185472785,5.362571452483659,7.2204812177056805,5.994360998563002,6.305054944142609,6.825188845780441,5.306276896102193,4.902772922676558,7.0494907601473225,8.0608180672021,6.759243378027021,3.335181487700223,7.260373076676338,5.164340973848369,8.419023341665415,7.847596971868909,8.314176737792588,9.376478292746175,7.758930115343082,7.566145011876805,9.499698258234218,8.934173996420757,8.591224460666062,8.105030264479424,7.197629202590585,8.385895331557776,8.021257702299497,8.826745224326919,7.055113226399176,9.050495433853492,7.548351811878928,7.912797739926975,8.281450489651139,10.235712213789064
g140,4.439993639817228,5.941226414582645,5.560480682221223,5.6740932624740035,6.6794716429494745,6.8179481283808405,4.7362628076191555,6.776765648601237,5.299396546968137,5.162497566711427,6.5182216743533,5.989036902747742,4.418503871678383,7.4164822599217075,6.7794466471007935,5.780291040295067,7.01653468601795,6.500116039032678,5.890421525030336,6.097546184627068,4.329534206368447,6.5920644925429075,4.844573278005555,7.719643198318213,6.060736342890877,7.116661650852745,4.172099252327092,7.282959114740601,6.47395310504011,6.694500263950819,6.407179001251455,6.17558017703876,6.633996290986094,5.482837697104636,5.008656620543661,6.095084620498778,4.871956230283952,6.143464924359253,5.560950183296228,5.389867140587962,7.115791053340501,6.2692266530874585,6.418455624197825,4.855900728559779,4.7664448215210795,5.436871623549666,5.104289250577656,6.214949776730553,5.250731462492875,6.46199964618136,6.489776100605606,5.136449478001384,6.8321124631363075,6.6165334762826955,7.669993349560385,5.68636891807595,6.424575100976664,5.806900454233646,7.2660520370538295,6.3889289300462
g141,5.826721593434288,6.900840427321987,6.972961250646845,5.007911253898879,6.343771755179661,6.492599384467429,5.929565096427062,6.208562377781609,4.640232583269069,6.175192144830826,6.579748145316986,7.3991213981417125,7.1338955513881235,5.612958491375742,4.62117059480002,6.093684817986036,6.705808516697617,6.343083000624482,4.2601364468491205,4.524470554133257,6.639470640304311,4.244748840429972,5.928656580117424,6.787830123551597,5.25867768640498,4.537712274347864,6.814744139001677,8.28489578045194,6.136912540886093,5.129969832372053,6.796563459994666,5.643437998254106,7.306743708997655,3.9623917937827695,6.751212448255958,7.730225922821241,6.886586935521595,5.729064491524978,8.020587148562841,5.44447885313774,4.2611111589659645,7.864777159367605,8.299431179252679,6.991711623580946,5.653321941469969,6.328884218539766,7.750637725527014,5.197612620318863,6.001929003083567,5.508665197543303,3.310329770411948,6.204644726326904,4.799826877366467,5.466002794271017,4.86987536311105,7.496094699403967,7.07663351161535,6.485209285506957,5.49068554188555,5.042053268532579
g142,7.129161323870539,8.49657885032947,5.108326166016431,5.871023746759311,5.3136376668808225,5.645256845425523,7.2959325814589375,5.916798065368579,4.940972986836098,7.747703789858106,6.686994464566675,6.891310726406894,4.942402240191744,5.920472194792373,5.37739507272358,7.811875845856832,4.764352025861514,5.240283663288071,9.09871375250924,5.001532589059825,8.74412250862831,8.138995530609597,8.909604414621949,9.716249292582713,8.770333751341097,8.850180300501828,9.950551907485414,9.726130630908688,9.178731379871556,8.327765336864912,9.919799263111747,9.381985452416147,9.818526445281208,9.322612824984624,9.443906910392075,6.690672006181364,9.39527669367348,9.906644237320275,7.679156075232989,8.332452917429189,6.472781056938809,7.059515552743563,5.85333160156279,6.513813477681296,7.969630530117437,6.732227082730964,4.027128774734042,6.437966635895929,5.708250405500447,7.166701144956532,4.783771501936496,6.283733696224157,4.892277524566836,6.118054485650103,4.886058335722646,6.015184522298878,6.0044667247728905,6.433903896989267,6.644477681603156,6.846042826156648
g143,7.481757764763209,5.71830685800844,6.633464286949921,6.65745363685818,7.7876798593235925,5.427031425352762,8.006035302579239,6.4574808842277465,5.0361319073422655,7.461615030382364,6.281646314063376,5.405693482058132,4.790707208630374,6.24318457918973,6.358607423876165,5.850692138725638,6.488980087460135,5.8336441563301475,5.021005130120123,5.847480441744478,5.814648112196171,6.406946605930261,6.534656618034761,6.464003828268126,5.751710551283509,5.844043715268987,7.0065874026630794,4.6030911412212605,4.629041144226753,6.916949268543586,6.473803793098751,5.392301399026977,6.234821377702714,7.248147644939392,5.303717758910403,6.727202399567362,5.12496374754002,5.728778400097358,6.259035177036518,6.472360466886302,5.448555117385541,6.288343338172839,6.402454419904224,7.404111140855506,6.793111973536342,7.6369269220317815,6.5622297094257345,4.795168992782951,5.059016943230005,4.143901359726339,5.7671853708682965,7.039505901448059,6.079622849843548,5.654999838131844,7.32402647422558,6.11550152299467,5.113566087303092,6.7369133845279014,6.614362924696997,6.966339071673959
g144,10.43263371931717,8.472582239707823,10.00865487470001,10.695300421308108,8.535479616628736,8.575217899767116,8.444184954594586,9.04751605090005,10.945303723017474,9.449587408471633,11.026656865927865,9.433748985691485,9.27531415413154,11.091283863670089,10.173707594722583,11.475839804747594,10.912910888639685,9.442509770359843,9.0027346504225,8.927141578814522,5.616754190603199,7.57852965842515,6.160778393869291,7.136014052775195,5.326916994544469,5.2614416059501155,6.60603643715759,7.027263494924188,4.419351254663686,6.892333526707037,7.22300359623309,5.635666360868624,7.89759242288886,7.44263144704191,6.488988386162841,7.053192909537215,4.567871553274625,5.978206619219349,6.776320675005742,7.599079586182241,5.502285732118962,5.846061499104312,6.519895876957757,6.558146609226127,5.273695148992596,6.391920227313113,4.9553241814453335,5.561919049912875,7.245068421354589,5.42091497629281,5.388453676093314,5.504610690582231,6.28803079092093,5.8389306050350855,5.544074186604945,6.063294866766813,6.1314550585036445,7.655165138092923,5.613075745988748,6.144471083474538
g145,7.545810682355417,6.915813683691121,7.7067170198540245,7.503776904272507,6.171846712814592,3.8501091659829054,6.705151978962393,7.048695032834071,6.267922793367496,5.8421627476392315,7.376218420789799,6.044899925140438,7.580169448282575,8.808766524403536,5.435281403275003,5.128946315557381,5.744029875951516,5.290818669784859,6.272459258720161,4.299332409713189,6.554814427076013,5.010143928079678,6.517623231284205,5.3321908567482135,6.245373583436097,4.619412157732554,6.698407478084841,9.14983003970319,6.368539603111183,6.293307964515339,7.232446287615296,4.396199072141955,3.719516217983378,7.605952926976956,6.4916155380574,6.819651065886996,5.058613188138885,5.294194412467266,5.557065436009006,6.09505525883953,6.51155025956554,6.24197544494787,6.836164683426077,6.8817157474462025,4.7670899031038125,5.561565207988005,4.0225488478572355,6.68130632752592,5.1582415380211035,5.798781664511766,6.7969120729764825,3.983888287513238,4.579518583485344,7.953141065134948,6.3429073068284145,5.212248337929517,5.701713125072342,6.100101017806919,6.38154924306195,5.363457679707224
g146,5.357546337410895,6.502036690914088,5.385560166473043,7.067689051450827,7.060457820726696,6.046241577453483,6.509455373407368,7.186924158441528,6.7534392682022935,6.059215387228722,5.171995496991568,6.365353902000095,7.603597802121596,6.230269673348118,7.500726266985444,4.641849797634929,6.199912809802195,5.897706963441895,5.996767829192352,7.155320212668862,6.302897563365131,6.209919707598372,5.402729046225167,7.834073044083987,7.289758599469535,4.843435480364048,7.168349593622825,6.665502558875319,6.542305747163061,6.280030965485827,7.715516223259408,4.537360134781917,5.473542167976305,5.328224401893801,6.442105520779378,5.104398677550002,5.527964161099861,8.014255715665428,6.671672876446892,5.62073125392438,6.72294068387585,5.545257215653123,5.875253807924363,7.197263984320595,7.619709547948718,6.996265883631174,8.35356603792954,5.917304117395749,6.928300294704376,5.026370187109629,4.467226642683999,4.917116690725544,5.2175094425817,7.38124777734882,6.97984431509628,6.0309892894272705,4.9756793899242915,6.722156754810039,6.670389733586633,5.7468946829201855
g147,4.524467378886355,5.14621945334224,4.861646456036738,5.998606945092642,8.120278247357279,6.1088663818718585,5.150113694900872,6.896246436324542,4.584872905429776,5.2806496562898175,5.683848769527239,3.697510507345395,6.090081843042703,5.901767761852329,6.738785496864154,4.602950988603828,7.179568088937994,5.9680503144615145,6.514675233510641,5.345484801386434,6.180328026626803,6.5223787929376815,6.393796556426314,5.5342632562018785,6.928755229231498,6.587750631854305,5.930974800580882,6.041621334046727,6.960450924972048,7.092924465392027,5.351731029038178,6.14347010852842,5.408244885858641,7.7827543011670395,5.761201564760455,5.031282313159477,7.486356668431082,6.632166566820404,6.697856903265488,4.517747529434199,6.029671085737368,3.632100017364597,6.062048502024523,5.9095732988700105,6.036980623723352,4.363406924856712,4.163470683080866,7.634300498697335,6.430267700065701,5.083466256558812,5.6432900652972915,7.808392545394588,5.997601916571368,5.32547201446698,6.546496741319449,7.147643666094072,5.831605653657739,6.449041308691417,6.847826619610449,4.062099671112442
g148,7.181360496741049,6.751482641252423,6.8043591596175705,5.481509888143415,7.286630850804656,5.635037623753646,5.5674935807670165,5.782980532899643,5.401174198423705,7.018860378256802,6.4338690291421825,5.3817133301231115,6.459357110669838,6.179314192644862,5.8364715208951905,4.563759861412844,5.503743473830366,6.922961616361284,6.133662427411288,4.843322344471735,8.683674907948552,8.940108787006835,9.578331791646226,8.075565276730334,8.191157866118285,9.173027252231568,8.91484773482,9.263214527547628,9.873306180371333,9.066103208835228,8.98607114391135,8.839771928506607,9.262717834088193,8.853137063627715,10.516445123048834,10.011600822319073,9.240941914988413,8.33895541915124,8.78352343578653,9.585057153821769,4.67088253168377,5.157911295029312,5.699696429381236,6.243376342391112,4.406528886305868,7.064246729897858,5.138596105210734,7.022407317382504,5.300449608787495,5.756841541884388,4.84422290614266,6.373052620880069,7.885921053799418,7.296840906910086,6.5441472907266895,5.719931364537286,6.900744382147032,4.784593887769708,5.2291710427124505,8.064858802131809
g149,6.858683194926463,6.129229495566868,3.889223329535939,6.387037861818872,5.338508750783795,5.938341904074748,6.495100858882075,7.87320487866623,4.504884607791381,4.673430742827028,5.292764276424755,6.005759762767749,5.656915479092901,5.7521144045709365,6.4152036517082225,5.568313277213373,5.478381475192823,5.773923256016561,6.924371479834871,5.840322377646154,4.899710579673815,5.917777415177815,6.067442762744749,7.267649584535558,4.2207137422662,8.77457801411087,4.321680811984266,6.596460978361843,5.971793499446575,5.889109448810578,6.512348372273893,4.939261539849929,5.53913594169784,5.973809336688071,7.424875294575768,6.695029169118829,5.547224649836865,5.743003134861375,5.667627505126994,7.0622383577938335,3.837347299315528,6.46558828500785,6.113185260753335,6.85462344978234,5.029781017533845,5.870999378330818,6.4641528489382605,5.767137395872355,5.826916527637363,5.220369141590953,6.369849919270596,5.468326640914798,6.255300901327026,3.976391557048494,5.457593187374137,3.5680905379262224,5.39834959493218,4.827119392261124,6.719183304505498,5.876405794122445
g150,5.380273421879412,5.447183887332959,7.325615142690022,6.302493676878594,4.904450470017156,6.317874241925188,7.217327255198898,6.01220504318577,5.262050482410974,7.490535337172473,5.435968133363182,4.75426601472505,4.774356983924372,4.29229130799785,6.720332895424271,6.9667050593141155,6.086546799185368,5.800410586825073,6.563231127753695,4.849119683855448,5.420582673176004,7.554110799700462,5.711439244287154,6.5557277447693645,5.646606855933525,7.656892162467764,6.452193744883406,5.348242040123548,7.342169477151478,5.330456341034482,5.689692767224689,5.863505766378421,6.80141801739838,5.034122645991357,5.92003626668725,5.160825451793514,5.27186117254135,6.458226520367857,6.287313914382818,4.932586399032574,8.44006869420133,5.461439728663062,5.1530205175425765,5.108191280441612,6.420062727902249,5.4453969063243575,5.017726312609748,5.375958134756094,5.379625564345807,4.768953045296483,5.244739284623272,5.18500721235786,6.950306699863429,5.8553149653289625,5.992301344353454,5.6009470660707406,4.985549838894638,6.223569989092812,7.1497221171678875,6.854041988817032
g151,6.95374332911858,5.463216289865333,4.804192768612556,5.959848189053136,4.890970023582149,6.290416055734501,6.793831516637599,6.402823820784852,5.54250784429642,5.476111608949739,5.533670639149523,5.9516459869074305,6.407707295203409,5.232099547189677,5.848682475260482,7.0449754497446335,5.127660950394778,6.8650906770714375,6.499450462392346,5.248889062460146,10.47696306737199,9.552086997053692,8.377416474166345,8.182740602121584,8.686319609001492,9.054611956227403,9.553284045688502,8.382833662378486,8.624957288368963,11.142987881057902,10.08920344713336,9.923979985750252,8.492900206300332,6.691896961502897,8.487929996544302,8.617110206455186,9.501052454468985,8.592841140333936,9.472919628751688,9.72482966004258,5.78370488818834,5.263055172401973,5.258682998410107,5.613101172547738,6.0186167349231665,4.95047123149781,4.770820606570867,7.412920969010553,5.563426288165755,6.9642347728791885,5.5890648792484505,6.509260531549477,6.371119078588604,5.252131467136939,7.136130324887095,5.200393703829721,5.8823889466305905,5.89738682849075,4.822010212393373,4.914631943685658
g152,5.5777886315843315,7.649886202198345,5.097055102792441,5.337057029308667,4.446721768137814,4.982115644956861,5.192328058709414,6.487609803068679,6.435040666812444,5.686558250862753,6.080943142016719,5.919354820622924,5.389331897883076,5.6392587472752025,5.345246193418834,7.102181517762024,5.587487560465343,4.90364975270231,6.589033644974091,5.150974164373652,6.872028008935471,5.2596168190540435,6.373348062000621,7.5205361502926955,7.267957001324486,5.608773083153672,5.699924263816396,8.01769329230609,5.467837640034656,7.1827981207113085,8.399194938423298,5.668345537531106,6.070204621208007,6.759266287507552,6.29878810382297,5.322506056148804,4.791182517076402,5.724374253356548,7.079604622811769,7.71315782262049,4.279801201383195,6.111967117776078,6.336702449492482,4.978989785859616,5.167832429805047,4.846918638994445,5.347944981532373,6.417717007630298,4.287979746849131,5.220570868391743,5.079863842857189,6.424331891224584,5.492682534795696,4.565037862140495,6.537199784910457,6.882383239036578,6.833058827799192,6.697616851825149,7.579934606037851,6.591440043455575
g153,3.904004583723457,5.36842610569087,5.481966612473607,6.529117256906413,4.974481168743049,6.327078099432734,4.261619820876672,7.304477874053979,6.6437647528572015,6.595340075659202,4.1268346788537915,5.949796432917692,4.899100125312469,5.622843754193145,6.890865702571593,6.4767856129199615,7.053993868251119,5.08934744860425,4.101474875743823,5.314897666271957,6.582756601623082,5.6077997814140215,6.674965946326842,4.096016885163728,6.332660226900429,5.718833889450072,7.12149845420804,6.412494016308735,5.349139705940897,4.565966564645125,7.613931161510903,5.001428927841959,7.179727083883308,6.410653761169143,4.585825328742545,6.485306904837461,5.677857800655187,5.930737137912045,6.41055451744324,6.274861661444016,8.034624032408697,9.624898164486467,8.651935311157875,8.320229009027003,6.6991800021964645,7.918962305435287,8.43909078068713,7.6166567854928,6.818047675445105,10.10688494096356,7.565118730445115,10.277346884134488,8.870500592848543,6.903434801959375,8.566149802683338,8.01468586498508,7.431541267780612,8.758091283088122,9.384312623809123,8.125696791484222
g154,5.453750135372541,6.402122999171634,6.103412545926836,5.672361258129209,6.6972376638879245,4.306316324860562,6.232464198034344,6.789500978516601,5.28151880244291,5.420987062476214,7.1861958488809545,5.307752967252686,4.7166543636784715,3.2932394890322407,5.524922080056248,4.247284127247642,4.891771325351222,6.624210498296238,5.817728520970678,3.9498647852707736,6.4708217103279315,5.292824538578216,6.322183872848696,5.395503260640347,7.628082441368699,6.0800913852525635,5.613250539458922,3.4569939784898502,5.666833503674119,6.798031086582488,5.177496069506365,6.1420236152902365,7.757631381269514,7.1600268288052815,4.688079486218251,6.085687756023993,7.943693046850585,6.537849078316398,7.940124769904482,5.823418196381851,6.83729308893815,5.998774389656977,6.44052532365874,6.7060174549437,5.938885334845953,6.019661180973607,5.909042623908127,5.5526385207074505,5.227343525325692,3.3676635594081694,3.898517618801989,6.338939079144371,6.629426419302192,5.217740402630498,6.956192204791738,4.815062217858695,6.73798712091111,6.101709344505186,5.35341282216566,6.346659574003584
g155,5.128858246628111,5.548026475137642,6.886868778358826,6.512837531149952,5.698463391763849,4.9956832438764875,8.520380693732418,4.988247628081356,5.324723448763465,5.0955705967289155,5.28560460150846,5.203760354955771,7.708858008341112,5.179626487394577,6.333793192254246,5.832400416503941,5.567844504381519,5.922770686882307,5.715824568927238,6.702836564076767,5.7967929191113425,5.025910557198677,7.909101204987518,5.465157386009668,6.897969945179317,6.057674715085133,5.951577393842294,6.414266181127411,6.5677106523666975,5.667580334454896,6.82702153497845,6.351819582086178,6.185196872238631,7.534741653248326,6.258308967372152,5.523924339886714,6.108768589567027,5.629864875034826,6.186492000005,7.143502902814395,6.276822805463352,5.099520220738741,5.789316198027453,5.767154593895463,5.622542974881842,5.029164325103979,6.313988322500262,5.5334944796045615,6.001560199553268,4.996916100699326,4.6377756983802,4.361553748336443,3.515079321823417,5.773571194284068,5.074868692319303,4.47824953023496,7.08151338878724,6.014572092862697,4.631037096035029,5.916778171791452
g156,9.135390430643543,9.422879334759546,10.256025879853595,7.761669265288523,10.221596228833047,9.022688658363512,10.253234533044314,11.634204331746659,9.83333882277434,9.712540699819122,8.859107762033194,8.26382528589312,8.835856591179923,8.71042168185658,10.10088639478927,10.406009239771494,10.281513294235632,10.241431264228785,7.778406594253632,10.180407114688123,5.339327632453214,5.527566058743971,7.655997119666172,6.16870478207542,5.02974030126567,6.558186257154371,5.21946076235834,4.310474445166512,6.1782943998832796,6.81142562190824,6.234680743123151,5.4535952656103,4.338692788621116,5.924152361219225,5.398678563192854,7.404097998176089,5.452956605366936,5.978474345928505,4.383087642604143,7.769345701841127,6.087514998471694,6.097880396265281,6.889103537528917,5.373115323161564,6.145039962783247,7.2151271358624225,6.017886376259933,4.865682856685824,7.814172774185637,5.342925489460615,5.312622658144116,6.935694710495836,7.714587168259831,7.986745486250409,6.1722087590618875,4.7420962717685855,6.849121201266165,7.1119572079141165,7.490439593209676,6.167216147231889
g157,6.343739162605952,6.241784676535058,5.9920632438723525,6.118716701584424,7.055176349021812,5.44612040629211,4.497479790467713,5.628162132097644,5.189562437600367,6.557219327843831,6.034450941118173,6.651310973438269,5.142708194966951,5.2315218070963505,7.127660941091877,7.311089079989357,6.749752817786495,5.486963132412243,7.200874935852736,5.2185364714928175,7.9341541345740145,5.79571178773998,5.720868752716908,6.823403328456959,5.654586021498157,6.043785100466713,5.401073204716745,4.357433823734969,5.555497255432512,4.8161728871551,3.29128238332077,5.585460151988954,4.211535941788815,5.9425139532085165,7.016516170308584,4.75142824900853,4.8883690114926015,6.427200953427554,6.389390713886793,5.57122197145449,7.125015864801707,5.312102198018168,8.805666435792153,4.648001004282316,5.9439513811517255,7.030688660938544,4.524114785409736,7.582533667889165,4.280030729416088,5.7064064463859125,6.651444101121349,6.606548070232237,6.1819302102106555,6.367186518056097,6.454056977047045,6.373832616752707,7.044300930842423,6.088427253030705,7.521160240589632,7.3662420267953825
g158,5.827833705998722,6.776141655948454,7.933172694814855,7.36004114964738,4.876943696099327,7.7705897721150725,6.240502349933989,5.953962150844322,5.428979832932413,5.959725689001669,4.604299331545463,7.316924253970023,6.6015104509900455,6.194259770918445,5.36503107213634,5.824122737007412,6.055892140241688,4.328488827763798,5.228625435639567,4.592581759457442,5.597370482079498,5.049628763028237,6.539896396572897,5.584134010116053,7.670052923835467,5.210600887045469,6.225376360330595,5.48140296336845,5.245354992788682,5.7339597189427,6.344772738201202,5.585325444398665,4.926158478843182,7.036001531961418,7.0315663046510615,3.8459835191349914,6.002778164878229,7.60431856721349,5.831526140113139,5.3697850801972065,5.566810727132489,5.2476325159789345,6.853861266779356,4.878888706896291,6.496751253247859,5.598811715717999,6.322239751728951,5.257034226530033,5.034157894937969,5.360628348094712,6.020782879007145,3.3430520568904347,7.216500997931956,5.654437335209899,6.42936380659485,5.513640431816941,5.6002199325589315,6.931405429226454,6.8576875125239525,5.460134900178399
g159,7.087442602698277,8.123550682039038,7.899125018151136,5.6761737026623456,7.193745771396409,7.476110604174331,5.27584453771508,5.2684979198335,7.236542775749163,5.412810017779794,6.784056232013691,4.599301186478301,6.258597028857656,6.390112415875617,5.537701889895361,5.963598625590241,6.091373404395106,5.013174271594047,4.5610027790227505,5.478090360389886,5.998089960101996,7.2659156306989585,5.19385997238622,5.544177883722538,5.5451814843536535,7.359759384222049,4.9016173435296135,4.103814998231193,6.499963852961623,6.732603559825059,6.857984418797096,4.154017035389282,5.985481993006242,5.635211159989288,4.498479286603271,6.419932928038985,7.419265329865031,5.493763609413154,5.233790386233508,5.413861329614329,5.306638907348249,6.782524435944528,5.504693446598055,7.78343361434175,7.41431479793225,5.8626607366372765,6.3709505389556815,4.688505650800693,7.277861766213473,6.755222165414127,4.751134961323679,6.966387015552936,6.609458228715049,6.1067620836161,6.617384837647714,6.557458786776924,7.2277152755160525,6.412736046613154,5.494342012200953,6.407147096811407
g160,5.407441536443272,7.393452347972795,5.4758796814743915,3.8439641408852063,7.1792356183062855,6.06049811496717,5.488402600703548,6.896262204145884,4.8358283371603035,7.293963987980968,4.353879565805711,6.415559786819828,6.878399244017207,5.410199988736399,6.489412032186022,5.843066526900529,8.111543113788807,5.474863531177735,5.3220766326235776,5.756176289986071,6.305725639369203,4.982228659637741,5.983717543707795,5.716402099290184,7.442841646561044,7.711078995292282,5.7354881009393415,6.002776396524453,5.068105048189247,7.540573821657903,3.469424083933971,5.324994395531709,7.548661056593123,5.360192469632518,4.573145630805168,6.133443230546206,6.635170886553451,7.102999366087159,6.274708465762222,5.373426606247726,5.8532628114648135,7.852829122031785,4.778420839998011,7.095694068418099,8.418080812418074,8.906896464752446,5.67274761958891,5.735022825119383,6.009004384101481,3.2891734682018092,6.460561960861177,6.539765849752908,5.729441368876512,4.929290873535203,6.5651289966420645,5.838254674935811,5.000062233089098,6.065423159217427,6.584774019675465,4.7312980309453
g161,7.009044129090584,6.5983996989751175,6.05823831173272,7.419637367962082,4.359625265524813,7.052602404947195,8.193811232212429,3.679922623942435,5.733636057295624,5.33183034411402,6.729996772772051,6.450050641086006,5.408334159134377,6.047133427298027,7.318751952035265,5.157372427037473,5.8489105683044444,6.104429948405547,7.375080270008645,6.595918771269096,5.3819898540228515,5.04585307355187,5.174407720383234,5.6091656237375185,4.990490145151812,7.680843371199744,4.1366097819965155,7.224965167418732,5.504651985339233,6.179156922487248,6.107874755767134,5.8053179706539,5.609858693625538,7.917000104535957,6.533766306283864,5.177427058490044,6.524311028393415,7.524107027952293,5.560736374690118,4.605374577955987,6.014340209038123,6.221752833255903,6.136675276983765,6.892498097903253,4.504953656577582,5.151422024794664,4.753078588425201,5.686558017005268,7.323259102519262,6.502374524853397,7.3406825667622755,6.351200795544194,5.345847418713683,7.269795025220639,6.212939444959289,5.756166653275403,5.179634107146342,6.596011798946967,5.606665610892278,6.038437633400146
g162,5.0207849621886504,4.8183718208677,5.104158044959082,5.083662149801639,5.591081305518469,4.908761530301408,5.925240713620209,6.888074766804677,4.629259513277771,4.841977996653173,5.289007604564053,7.759235751557638,5.631053760926056,4.78740894094377,7.0112908870139545,5.996003205309572,6.079918754371688,6.334288975396695,6.3728454928215434,5.116537407465795,7.519221790325616,6.662642607808178,6.621525208974064,6.218305136218934,7.14468148881865,7.24285736536673,5.994481583330584,5.369905341949142,7.674961738348392,6.970845022618093,5.128496030702501,5.9217952007431665,5.174753155934395,7.579460460881348,5.253531493277722,8.173689528948083,7.303247833850909,4.880314200448533,6.780765742305244,7.708013933203183,5.314031516983217,5.442168779965995,6.07233301000181,6.900407023100619,5.0235985379226955,5.496223318726518,6.623742925556791,6.823334473338502,6.832801585245768,6.0635566472104925,5.0028398290887415,8.413268545888396,4.874000282530975,6.528511044773415,6.27931413600194,4.887114055682893,4.578856792586602,7.5231937572104535,6.142343630882204,6.197483908180796
g163,5.0537130506875645,9.823003610528865,5.742208739159773,5.894139475077602,7.7854539435583066,5.052419479378138,6.299197869711229,4.970325445182044,6.960275886296543,6.15024017949493,7.0415132313237425,5.628024528212774,7.32290830114131,6.797783451433178,7.745414566155134,6.254447789478401,5.582092450495921,3.002498301661562,7.101883434968556,6.331975473032299,5.947564870696707,4.31548522368231,5.868409370221473,6.103566537790705,6.3195273692238585,6.469258898380844,6.106922281890459,6.406188204581477,5.067967349889527,5.5231075346687755,5.974834926201364,5.693851723134681,5.836947568702383,5.297545543774657,6.250497070009227,6.5187201569666975,4.273427573894525,5.600750903868908,6.029079917720586,5.3166543768675005,5.203375615984256,7.310332809802016,7.843273193202441,5.754483732906878,6.55953187678185,7.203061944524482,6.035435469192891,5.833424295154386,6.020613552712132,4.729738058905123,5.093380818560474,5.440282048288842,5.238550900308065,7.209281405467559,5.663303797294968,5.486473290910674,5.54693072395089,4.664946195937847,7.300309052718018,6.365252850449393
