ID,sp,long,lat,No. cat,Code,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
547,cinerea,-116.86,44.76,c47251af,14,-0.0196553,-0.00353479,0.0103723,-0.00218816,-0.000525818,-0.0192536,0.00776041,0.00725333,-0.00145613,0.00200871,-0.00288752,0.00269846,0.0196829,0.00346829,0.00104211,-0.00220203,-0.00293649,-0.00128498,-0.000505076,0.00552646,-0.000349975,0.00042561,-0.0082771,0.000807795,0.0027628,0.00260099,0.0132389,0.0050343,-0.00875723,-0.00159692,-0.00137465,-0.00628567,0.0162288,0.00761059,-0.0210495,-0.00387594,-0.027626,8.69E-05,-0.0149851,-0.00710725,0.00229686,-0.0172656,-0.00174769,0.00856273,0.00350522,0.00430701,0.0174329,0.0190926,-0.00158985,0.0069298,-0.0214473,-0.0191688,0.00631051,-0.0138354,0.0084376,0.0207131,-4.23E-06,-0.00102189,0.00170587,-0.00204969,0.00292409,0.00751619,0.000735372,0.00282903,0.00431433,-0.00391895,-0.01102,-0.000871056,0.00322733,0.00423702,0.0031254,0.0166827,-0.0281747,0.0282952,-0.0175535,-0.0190492,4.5,15.4,3.9,805.2,26.9,-12.4,39.3,-4.7,14.4,14.9,-5.9,577,79,17,39,224,71,86,214
548,cinerea,-123.82,45.27,c53821af,14,-0.000865336,-0.00152099,-0.0146249,0.0141273,-0.0129027,-0.0161508,0.000577855,0.00607515,0.000251156,-0.00515121,-0.0231252,0.00366943,0.0351594,0.0044042,0.00519395,0.00165716,-0.00836432,0.000609081,0.00606509,-3.63E-05,-0.00276383,-0.00119675,-0.0198392,-0.00370732,-0.00895616,-0.00204387,0.0230754,0.00408653,-0.0107831,-0.0042693,0.0265548,-0.002257,-0.0043476,-0.00529874,-0.0377518,-0.00585235,-0.0120675,0.00220946,-0.023819,-0.00520872,0.0153208,-0.00394165,0.000631741,-0.0026196,0.00225384,-0.00519608,0.0136127,0.0179597,0.0138531,-0.00231581,0.0176712,-0.00470143,-0.0284644,-0.0313431,0.0122095,0.00815715,0.000334127,-0.00148796,0.000779094,-0.00347655,0.0039329,-0.00287478,-0.00151843,0.00440012,-0.00149797,-0.00518481,-0.014714,-0.0104767,-0.00917624,0.0105937,0.0176772,0.0118673,-0.0310555,0.0201377,-0.0162276,-0.0211129,9.8,10.1,5,366.1,21.3,1.3,20,5.8,14.3,14.7,5.4,2328,380,34,63,1093,153,164,1017
549,cinerea,-106.14,41.35,c91221am,14,-0.014948,-0.00808458,0.0119573,-0.000123959,-0.00734838,0.00416937,-0.0164839,0.00708081,-0.0112081,0.0129193,-0.00100285,-0.00531082,0.0169475,0.00690829,0.00503505,0.00300826,0.00294228,-0.00673365,-0.00450909,-0.000328994,0.00337418,-0.00371499,0.00164495,-0.00104915,0.00453609,-0.00180843,0.00506433,-0.00238492,-0.00564421,-0.000341124,0.000387203,0.000335193,-0.00188029,0.00464048,-0.000589846,0.00163272,-0.000287446,-0.00748748,0.0105822,0.00490826,-0.00173259,0.00532054,-0.00842558,-0.000565714,0.00160771,0.0021106,0.00836041,-0.00222295,-0.00245425,-0.0034623,-0.00609109,-0.00313783,-0.0238364,0.00254408,-0.000523941,0.000498733,3.16E-05,-0.000534499,0.00122386,-0.0010642,0.00369172,-0.00598996,-0.000852137,-0.00480434,0.00648206,-0.00159175,0.00817503,-0.0139442,-0.00599461,0.00148655,-0.000398004,-0.00574171,0.00407906,0.000890162,-0.00171165,-0.00359627,1.1,13.5,3.9,750.1,20.9,-13.5,34.4,8.6,-7.7,11.1,-7.7,518,55,31,18,159,102,150,102
550,cinerea,-103.85,43.93,c101434af,14,0.00412919,-0.00452981,-0.00161977,0.0109383,0.00695391,-0.0120084,0.00625017,0.0125396,-0.0123668,-0.000724622,-0.0267086,0.00254125,0.0268587,0.00387592,-0.00589643,-0.00214131,0.00395162,-0.0040754,0.00328951,0.0013666,0.00229564,-0.00733708,-0.00539049,-0.00349034,0.00131311,0.00379654,0.00961089,0.00189504,-0.00544709,0.000227931,0.00350431,-0.002071,0.00370406,0.0010161,-0.0115745,0.00139774,-0.00148901,0.00890522,-0.0155889,-0.00700946,0.00232228,-0.00657507,0.00180225,0.00205857,-0.00669499,0.0164407,0.00883947,0.010667,-0.0115574,-1.33E-05,0.0112325,0.00202401,0.00247681,-0.00122706,0.0106445,-0.000987396,0.000149899,-0.000800423,0.0010666,-0.00118319,-0.00327201,-0.00563051,-0.00104861,-0.00229421,0.00150096,-0.00335632,-0.0102687,-0.00717464,-0.00228916,-0.00232477,0.00744121,0.00674855,-0.016607,0.0211005,0.00245235,-0.0202185,4.8,13.2,3.5,827.8,25.2,-11.9,37.1,13,-4,15.9,-5.2,587,95,19,53,262,67,224,67
551,cinerea,-103.43,43.34,c102011af,14,0.00158463,-0.000249769,0.0177805,-0.0033222,-0.00655511,0.0157735,0.00759982,-0.00196465,-0.0056426,0.00843796,0.00678247,0.00603327,0.00369751,-0.00293422,-0.00342986,0.000824802,0.00245154,-0.00482087,0.000403206,0.00285569,-0.00763497,-0.0047155,0.00138617,0.00391741,-0.000555347,0.00258132,0.00355325,-0.0024173,0.00314553,0.00226665,-0.00255507,0.00139178,0.0162924,0.00902769,0.0050166,0.00104077,0.00257488,-0.00338577,-0.0201474,-0.00692022,0.00185133,-0.00195843,0.00170203,0.000585972,0.00767505,-0.0105293,-0.00931829,-0.0191545,-0.00257896,-0.00387156,0.0138393,0.00209637,-0.0246051,-0.00241263,-0.0157667,0.0207024,7.10E-05,-0.000232079,-0.000372831,-0.000107025,0.00504608,-0.00241384,-0.00109708,-0.000478409,-0.00278289,0.00203648,-0.000591527,-0.00762176,-0.00692127,0.00628093,0.0104741,0.00403523,-0.0019223,0.000274449,-0.0004183,-0.0200052,8.5,16.7,3.7,964.7,32,-12.5,44.5,18.4,-3.8,21.2,-3.8,409,74,8,66,207,29,172,29
552,cinerea,-103.96,44.32,c112605am,14,0.000189849,-0.00331542,-0.00311814,-0.0123062,0.00724613,0.00873526,-0.00211284,-0.0061588,-0.00360199,-0.0184108,-0.0267047,0.0204606,0.00581019,-0.025147,-0.0035399,-2.16E-05,-0.000538215,0.0020293,0.00272016,0.000337551,0.0120274,-0.000949672,-0.00367137,-0.00597347,0.000855475,0.00397732,0.0107614,0.000928954,0.000217961,0.00316559,0.00321618,0.00445795,0.0135285,0.000898492,-0.00662597,0.000821654,-0.0160649,0.00680745,-0.0240408,-0.00600993,-0.00300404,-0.00728829,-0.00467217,-0.0059817,0.0210298,-0.00814426,0.00707315,-0.0152155,0.0199155,0.00567827,0.0230197,-0.00238375,-0.0248942,-0.0234747,-0.00802752,-0.00842478,0.000320262,0.0012997,0.000675502,-0.000886094,-0.000770752,-0.0131981,-0.00283432,0.000279823,-0.0071787,-0.00340995,-0.0256524,-0.00744794,0.00043787,0.00151302,0.0139075,0.00835393,-0.0257875,0.018588,-0.000384398,-0.0169248,5.4,12.5,3.3,854.5,25.8,-11.5,37.3,8.9,-5.1,16.8,-5.1,618,97,24,47,266,81,213,81
553,cinerea,-103.51,44.36,c113438am,14,0.00158727,-0.00849312,0.00954009,0.00452511,0.00600039,0.00672103,0.00154104,0.00271703,-0.0170103,0.00348489,-0.0267228,0.00838082,0.0193433,-0.015542,-0.00677749,0.000166916,0.00681443,-0.00330382,0.00496637,-0.000574572,0.00719005,-0.00438887,0.00456355,0.00123691,-0.0055625,0.0027633,0.0140549,0.00404916,-0.00503272,0.00105704,0.0124727,-0.00196063,0.00460278,0.00678669,-0.0099076,-0.00198149,0.010428,0.00279378,-0.0194285,-0.00768939,0.00276205,-0.0136516,-0.0157166,-0.00748135,0.00443737,-0.0310338,0.00152755,-0.0438011,-0.000229931,-0.0142216,0.023996,0.0223721,-0.0308791,-0.0280756,-0.00991249,0.00473287,-8.80E-05,0.000252599,0.00095806,-0.000194587,0.00433957,-0.00602163,-0.000163075,-0.00295745,-0.000546443,-0.00155279,-0.00918508,-0.00603162,0.000812032,-0.00342207,0.00921899,0.00795271,-0.0169931,0.0118876,-0.0111138,-0.0152891,6.6,13.6,3.4,887.5,27.7,-11.7,39.4,10.7,-4.4,18.4,-4.4,598,101,18,56,275,63,217,63
554,cinerea,-108.33,45.22,c136447am,14,0.00303416,-0.00376843,0.011439,0.00417683,0.00562577,-0.023355,0.0131957,0.0146278,-0.020578,-0.0147899,-0.0219738,-0.000775673,0.0344982,-0.00207178,-0.012927,-0.00226957,0.00478573,0.000445124,0.00653503,-0.00124886,0.0102089,-0.000322491,-0.00745481,-0.00146573,-0.00250565,0.00269252,0.00985134,0.000884409,-0.00774592,-0.00235398,0.00268459,0.000691898,0.0127908,0.00754887,-0.0126345,-0.000241571,-0.00664914,-0.0097922,-0.0118774,-0.00495329,-0.0170906,-0.0228833,-0.00273964,0.00227019,0.0052051,0.012834,0.00535222,-0.00757737,0.0121244,-0.000435042,0.0160382,-0.00477672,-0.0441804,-0.0118511,0.0166148,-0.0191325,0.000311504,0.00073373,0.00235952,0.000575672,-0.00298417,-0.00780653,-0.00240229,-0.000112541,0.007606,-0.00299353,-0.00865647,-0.0108236,-0.0128567,-0.000750038,0.011059,0.0142621,-0.0303547,0.0283302,-0.0115651,-0.0194897,6.1,15.1,3.6,897.6,28.7,-13.2,41.9,10.4,-5.3,17.9,-5.3,376,62,15,45,160,51,108,51
555,cinerea,-120.38,40.38,c143019am,14,0.00342408,0.00739926,0.0211123,-0.00715946,-0.000416051,0.00490619,0.00516427,-0.00799855,-0.0195863,-0.00224389,-0.00229839,0.0053908,0.0216414,-0.00339377,-0.000775531,-0.000374344,0.0216609,0.000769087,-0.011748,0.000637246,0.0141202,0.00654206,-0.00383994,-0.00143075,-0.00365187,0.00198896,0.00429299,-0.00744282,0.00300273,0.00330617,-0.006279,-0.00540217,-0.0111677,0.00372546,-0.00445187,0.000861577,-0.00580312,-0.00179973,-0.00210688,-0.00385507,0.0120233,0.00831669,-0.00782518,-0.0133511,-0.000472536,0.0143821,-0.00776159,-0.00751368,-0.0232463,-0.0109414,-0.016278,0.00348293,0.00236361,-0.000122829,-0.0131868,0.0270776,-6.25E-06,0.000308888,0.000695145,-0.00235424,0.00359463,0.00239989,-0.000489819,-0.00131572,0.00193651,0.00158716,0.0017782,-0.0103848,0.00049515,-0.000410933,-0.00145955,-0.00819222,0.00584101,0.00313142,0.00779671,-0.00601623,8.9,17.3,4.4,723.4,31.5,-7.1,38.6,-0.1,18,18.4,-0.1,349,58,8,55,155,31,35,155
556,cinerea,-121.74,44.41,c147788af,14,0.00516665,0.00617549,0.011009,0.00567891,0.0075056,-0.0226798,-0.000166409,0.00817424,0.00217101,0.000733344,-0.00621389,-0.00839411,0.013885,0.00838553,0.00376427,-0.000512873,0.00701457,-0.00263301,-0.00779967,0.0029945,-0.00480486,0.0027044,-0.0026556,-0.0023918,-0.00186602,0.00148963,0.00142548,-0.000350794,0.00430833,0.00363853,-0.00559882,-0.00449619,-0.00211524,-0.00402451,-0.00599817,-0.00029751,-0.00844043,0.00580579,-0.0140017,0.00507425,0.0126414,0.00339771,0.00152605,-0.000979039,0.00792105,-0.00453271,-0.000631951,-0.0104635,0.00374115,-0.0112081,0.0020009,0.00600056,-0.0186522,-0.0246512,-0.0143672,-0.00910933,-6.47E-05,-0.000502103,0.000659753,-0.00134708,0.00500096,-0.00194529,-0.000838279,-0.00329133,-0.000291326,-0.0035106,-0.00349577,-0.00602784,-0.00341226,0.004825,0.00633484,-0.00383586,-0.00523929,0.00356905,0.000499058,-0.0117738,6.4,13.8,4.3,613.2,25.6,-6.3,31.9,-0.6,14.5,14.5,-1,1056,180,19,62,508,85,85,475
557,cinerea,-121.09,46.95,c147804af,14,-0.00392129,0.0061156,-0.0041772,-0.00459462,-0.00251965,0.00710359,0.00731682,-0.00432327,-0.00231525,0.0116852,-0.0194108,-0.00127796,0.00991127,-0.0120247,0.00749091,-0.000757125,-0.00120095,-0.00529043,-0.00562258,0.0030439,-0.000931559,0.000157764,-0.00451618,0.00149426,-0.00429468,0.00206968,0.00418647,0.000537105,0.000604095,0.00601445,0.0031468,-0.00558558,0.00788138,0.00166293,0.00706773,0.00262236,-0.00147769,0.00157906,-0.0299298,0.00161102,0.00217697,0.00670449,-0.00246934,0.000512557,0.00437275,0.0121335,0.0101809,0.00145738,-0.00463724,-0.0188022,0.0162586,-0.0102473,-0.0594202,-0.0263646,0.0237411,0.00269011,0.000225052,0.000967383,0.00128888,-0.0040507,0.00839988,0.00520817,-0.000796545,0.00284201,0.00156028,0.00236846,-0.00444008,-0.00863752,-0.00181033,0.00335577,0.00349118,-0.00592505,-0.00975957,0.0139665,-0.00510312,-0.0141456,5.3,10.2,3.5,655,22,-6.8,28.8,-2.2,13.8,13.8,-2.7,1177,203,20,64,577,95,99,535
558,cinerea,-109.52,40.54,c147810am,14,-0.0114997,-0.00144061,0.012876,-0.00542092,0.00192114,0.000301567,0.0252637,-0.00471057,0.0216942,-0.00676716,0.00249489,0.00413483,0.0099344,-0.00489443,0.00683379,0.00193771,0.0107144,-0.00173734,-0.00705945,0.00380849,3.40E-05,0.000157549,0.00381741,0.00395375,0.00356733,6.46E-05,0.0145965,0.00149545,-0.00855716,0.00273981,0.000361141,0.00465822,-0.00263726,0.00325384,0.00610025,0.00252447,0.004139,-0.00493789,-0.0418219,0.00155605,0.0099366,0.0111415,0.00536742,-0.000954845,0.00214435,-0.0136757,0.00613764,-0.0227795,-0.0197909,-0.0170714,-0.00222559,0.00844934,-0.0349577,-0.0185184,-0.023936,0.0223924,-0.000552105,0.00063292,0.000716699,-0.00553221,0.0125265,0.00102555,-0.00016853,-0.000847772,0.00192811,-0.00179846,0.00506442,-0.0147369,0.00151157,0.00612106,-0.00685937,-0.00780154,0.0113666,-0.0114175,0.0070684,0.00392399,7.2,16.6,3.6,975.8,31.1,-14.5,45.6,14.3,-6,19.4,-6,226,27,12,25,69,39,58,39
559,cinerea,-106.71,42.49,c153693af,14,-0.0114379,0.00339022,-0.00786283,0.0163666,0.00247169,-0.0202354,0.000949191,0.0140709,-0.00483303,0.000526641,0.0272486,-0.0100893,0.0112628,0.0203404,-0.00116598,-0.000406988,0.0141499,-0.00339374,-5.35E-05,0.00430618,0.00506659,0.00642564,-0.0240324,-0.00691721,-0.0144161,0.0011695,0.0214799,-0.00351612,-0.0157556,0.00208597,0.021945,0.00342693,-0.000807327,0.00210272,-0.00551822,-0.00500936,-0.0162273,-0.00653563,-0.0194395,0.00535165,-0.00101113,0.011071,-0.00449246,0.0130383,0.00435024,-0.0200354,0.00244298,-0.0282914,0.00425864,-0.00730104,0.0062682,-0.00782561,-0.0315534,-0.0265046,0.0189685,0.00471178,-9.35E-05,-0.00241212,0.000140555,-0.00035536,0.00932503,-0.00212332,-0.000699658,0.00278882,0.00257777,-0.00304562,0.00632645,-0.00858301,-0.00677142,0.00804241,0.00198114,-0.00542221,0.00168444,0.00118593,0.00124419,-0.00118245,6.8,14.1,3.4,911.3,29.5,-11,40.5,10.7,-4.6,18.9,-4.6,279,49,11,44,117,36,76,36
560,cinerea,-118.67,42.09,c157815am,14,0.00619758,0.00777235,0.00684453,0.0152608,-0.00553784,-0.0205366,0.00413031,0.00691709,-0.0163748,-0.00737364,0.00102194,-0.0110253,0.0205535,0.0226095,0.0140378,0.000734374,0.0089089,-0.0108396,-0.0158766,0.00449425,0.0145927,0.000783496,-0.00346418,-0.0056146,0.0022513,0.00440489,0.01092,-0.00911337,0.00146449,0.00358987,0.00163707,-0.00784315,0.00154278,0.00526548,0.00460289,0.00329917,0.00278739,-0.00317152,-0.020864,-0.00530337,0.00594822,0.00569475,0.00145781,0.00840548,0.00516514,-0.0190393,0.0117868,-0.0286054,-0.00363303,-0.0172405,-0.00991631,0.00258746,-0.0177979,-0.0117776,-0.00169602,0.0117938,2.45E-05,0.000357924,0.000243145,-0.00181302,0.0013113,-0.00233082,-0.000107319,-0.00344849,-9.09E-05,0.00181506,0.00039623,-0.0123589,-0.00146613,0.000473697,0.00497879,-0.00111221,0.00110036,0.000596143,-0.000360978,-0.0110666,4.5,16.1,4.3,707.3,26.2,-11,37.2,-3.2,13.7,14.1,-3.9,345,38,14,25,109,55,66,99
561,cinerea,-116.14,46.14,c31325am,14,-0.005061,-0.00450132,0.0203976,0.000400611,-0.000683419,0.011983,0.000487494,-0.0072782,-0.0276493,0.00764407,0.00655788,0.00243428,0.0236266,-0.00843991,0.00247558,0.00202497,0.00537128,-0.00588358,-0.00518636,0.00105891,0.0108879,0.0032257,-0.00167014,-0.000911146,-0.0001529,-0.000478268,0.00481995,-0.00145557,0.00779409,0.00631294,0.0047615,-0.00682323,0.010261,-0.00235722,-0.00869051,0.000153341,-0.0134744,-0.00204384,0.00863917,0.00138963,0.00583829,-0.00683546,-0.000785001,-0.00976,0.0108309,-0.0103519,0.0125497,-0.0104371,-0.0121622,-0.0162324,-0.00126034,-0.00877677,0.00353122,-0.0253967,-0.00740436,0.0326269,6.96E-05,0.00108797,0.000727688,0.00031541,0.0038462,-0.00336339,-0.000518874,-0.00207269,0.00130659,-0.00354749,-0.00211421,-0.015822,-0.00475425,0.00361258,0.0083378,0.0105848,-0.00954618,0.00725883,-0.00481211,-0.0255635,7.4,13.1,3.8,712.5,27.5,-6.6,34.1,10.4,16.4,16.8,-1.4,632,77,29,25,206,107,127,151
562,cinerea,-124.009,54.55,c53597a,14,0.0053011,0.00239301,0.00834129,0.0230081,0.0120986,-0.0042557,-0.0166156,0.00435859,-0.030826,0.00426524,-0.0114747,-0.00518862,0.0305139,0.0192257,0.000625356,-0.000104323,0.000681459,-0.00545225,-0.000420878,0.00193268,0.0054213,-0.000843318,-0.00690611,-0.00207893,0.000499507,0.00179302,0.0079087,-0.000642821,-0.00927617,0.00361863,0.0108193,-0.00347253,0.0126493,-0.00110074,-0.0101851,0.00568614,-0.00929969,0.00448424,-0.0196547,0.00367012,0.00409183,-0.00304448,-0.00370744,0.00232704,0.0105159,-4.06E-05,0.0111768,0.00614851,0.0108308,-0.00312918,-0.000378718,-0.00539876,-0.0292069,-0.0256704,0.0297254,-0.0209171,0.00048133,-0.00102927,0.00076468,-0.0013227,-0.000427453,-0.00397245,-0.00233865,0.000403075,-0.00344678,0.00759036,-0.017396,0.00138368,-0.00427516,-0.0060858,0.0133045,0.00204602,-0.0211804,0.0221905,-0.00456849,-0.0290479,2.3,11.9,3,916.5,21.9,-17.4,39.3,13.6,-2.8,13.6,-10.1,524,54,22,22,156,88,156,141
563,cinerea,-120.332,39.316,c55784af,14,-0.000460528,0.00180844,0.00750274,0.00346706,0.00280225,0.00276325,-0.0136878,-0.00298852,-0.0335289,0.016162,-0.03086,-0.000157002,0.0330899,-0.0104988,-0.00417092,-0.00249172,-0.000456386,-0.00551135,-0.000908262,-0.00137516,0.0106752,0.00299832,-0.00397117,0.00073733,0.000846249,0.00365099,-0.00103731,-0.00148102,-0.00493957,0.00370543,0.00391359,-0.00808795,0.0158859,-0.000641802,-0.00936086,0.00542705,-0.0144463,-0.00462175,-0.0113942,-0.00126085,0.00375703,-0.0113488,-0.00722336,0.00814423,0.00660308,-0.0050476,0.0144984,0.00978261,0.0113178,0.00415968,0.00514833,-3.75E-05,-0.0178452,-0.0257843,0.0170513,0.0172828,0.000370762,-0.000603911,0.000792489,-6.52E-05,0.00241739,-0.00235671,-0.00209616,-0.00466448,-0.000660936,0.00458623,-0.00954602,-0.0116832,-0.00598,0.00131907,0.0112726,0.000909996,-0.012954,0.0139721,-0.00575623,-0.0317513,5.1,14.5,4.4,629.6,24.1,-8.6,32.7,-2.1,13.5,13.6,-2.1,1074,187,12,72,511,54,58,511
564,cinerea,-117.3283,49.412,c66694af,14,-0.0029963,0.00391876,0.0162613,-0.00573795,0.00555382,0.00144908,0.0090944,-0.00647532,-0.0123266,-0.0039609,-0.0275717,0.00608941,-0.000261585,0.00400867,0.00399185,0.000855121,-0.00359341,-0.00218524,-0.00221314,-0.00124787,0.00824273,0.00170029,-0.00668278,-0.00617243,-0.00163262,-0.00218604,0.00736958,-0.0021278,-0.00357671,0.00278722,0.011149,-0.00672919,0.0174698,0.000998416,-0.00373845,0.0013238,-0.0119222,0.00147881,-0.0188902,0.00274351,-0.00749851,-0.00895584,0.0076976,0.000645962,0.00874319,-0.0124339,0.00849205,-0.00327366,0.00346687,-0.01163,0.0145085,-0.0112582,-0.0249568,-0.0317481,-0.0018676,0.00511714,0.000189074,-0.00142795,0.000917384,-0.00261915,0.00425797,-0.0131557,-0.0011559,-0.000880347,-0.00226026,0.00118554,-0.0135979,-0.00360852,-0.00141163,-0.0143471,0.0109655,0.0110115,-0.018176,0.0121409,-0.00228412,-0.0344472,1.8,9.6,2.9,749.1,20.3,-11.9,32.2,-6.6,11.3,11.6,-7.3,823,105,46,28,296,145,167,274
565,cinerea,-121.2745,50.727,c66978am,14,0.00815768,0.00486679,-0.00224905,0.00597946,0.00550972,0.00242173,0.000147727,-0.00449075,-0.0168518,0.00566242,-0.0285446,0.00258221,0.0155092,-0.0107937,-0.000250308,0.00264118,0.000295696,-0.00311402,-0.000278762,-0.000616855,0.00461222,-0.0017139,-0.00335856,0.00165021,-0.00542922,0.000689578,0.0135809,-0.00396376,-0.000284618,0.0060018,0.00242826,-0.00422702,0.0137909,0.000476632,-0.00386413,0.00062848,-0.00665509,0.00142047,-0.0169935,-0.00691777,0.00116586,-0.00696663,-0.00797473,0.00352596,0.00545702,-0.00376682,0.00767417,-0.0131545,0.00800257,-0.00731959,-0.0166718,-0.0042315,-0.0410888,-0.0126959,0.031002,-0.00716404,0.000117022,-0.00219943,0.000195387,-0.00255173,0.000951675,-0.00821985,-6.86E-06,0.00191005,-0.00326033,-0.000423435,-0.0123172,-0.00609251,-0.00136494,-0.00239464,0.0130285,0.00974146,-0.0195643,0.015841,-0.00884752,-0.0255749,8.4,10.7,3,842.7,27.3,-7.9,35.2,-2,8.7,19.1,-2.7,315,40,15,27,110,51,80,101
566,cinerea,-119.7109,50.785,c67415am,14,0.00251366,0.00205495,0.00172977,0.00477312,2.58E-05,0.0190506,-0.00176766,-0.010433,-0.0284014,0.011313,-0.0214871,0.00776958,0.0348209,-0.0126854,0.000329087,-0.00173574,-0.00990529,0.00479651,0.00665632,-0.00389486,-0.00594085,0.00689367,0.00158714,0.0144689,0.00372265,0.00179734,0.00544488,0.0013009,0.00184976,-0.000208729,0.001607,-0.00520962,0.0187925,0.0127637,-0.0061595,0.00130426,-0.00419633,-0.0111005,-0.00354967,-0.00122056,-0.0190782,-0.0162774,0.000223846,-0.00609982,0.0119297,-0.0160674,-0.000703953,-0.00346798,-0.0108093,-0.019091,-0.0064327,-0.00775228,-0.0024105,-0.0308281,0.00702157,0.0195768,-0.000268586,-0.00177819,8.02E-05,0.000732546,0.0013855,-0.00254097,1.05E-05,-0.00177608,-0.00170294,0.00124547,-0.0135771,-0.00430768,0.000211759,0.00204718,0.0137687,0.0197751,-0.0259932,0.0171015,-0.022936,-0.0245764,7.4,11.6,3.1,847.4,27.4,-9.2,36.6,-2.8,2.9,18.2,-3.7,447,50,23,21,134,78,128,123
567,cinerea,-119.7109,50.785,c67416am,14,0.00335188,0.00155425,0.000415781,0.00132751,0.00148277,0.00393138,-0.000964657,-0.00402562,-0.00910711,0.00568204,-0.0203141,-0.000168564,0.0061114,-0.0122478,0.00406595,0.000423536,-0.00272047,-0.00694173,-0.00544534,-0.00100382,0.00823641,0.00217289,-0.00389578,0.00262862,-0.000558923,-0.00205228,0.00229882,-0.00619448,0.00148564,0.00402783,-0.00448546,-0.00498638,-0.00273499,-0.000515238,6.71E-05,0.00281812,-0.00230557,-0.00656675,-0.00861093,-0.00420103,-0.00254817,-0.0061278,-0.00880535,-0.00665844,0.00161883,0.00675142,0.0134892,0.00246392,-0.0185341,-0.0156649,-0.00533911,-0.00531749,-0.00585496,-0.0107254,0.00189161,0.0458542,-0.00014985,-0.000795662,0.00017491,0.000740821,0.00252817,0.00688794,0.000908138,-0.00347993,0.000686227,-0.00060496,-0.00112003,-0.0129061,0.00219879,-0.00158201,0.00395891,0.015162,-0.00565292,0.000462581,-0.00728837,-0.0262669,7.4,11.6,3.1,847.4,27.4,-9.2,36.6,-2.8,2.9,18.2,-3.7,447,50,23,21,134,78,128,123
568,cinerea,-120.505,41.06,c67882af,14,0.00286116,0.000929911,0.0133035,0.00195913,-0.00315429,0.0146558,0.00598443,-0.00557724,-0.00860482,0.0201483,0.00141195,-0.00161062,0.0149993,0.00719511,0.00549811,0.0015584,0.00729593,-0.00491035,-0.0078997,-0.00145835,-0.00125893,0.00264885,-0.00271732,-0.0031214,0.00306319,-0.0014251,0.00204161,-0.00296989,0.00372906,-0.00285834,0.00227311,-0.0088622,0.00744405,0.00287237,-0.0049377,0.00294494,-0.00994012,-0.00526839,-0.0107591,0.0017486,0.00634326,0.00499776,-0.0128246,0.00538312,-0.00445979,-0.0132915,0.00206549,0.00909019,-0.00739071,-0.0215652,-0.00376287,2.11E-05,-0.0343736,-0.0316277,0.00620658,0.0331573,0.000172048,0.000497891,0.000243338,0.00151345,0.00250299,0.00476814,-0.000995768,-0.000723688,-0.00329306,0.00699507,-0.00845673,-0.00378265,0.00735667,-0.0118122,-0.000987513,0.00925347,-0.000104484,-0.000329121,0.0089213,-0.0174977,5.9,16.5,4.4,677.8,27.3,-9.6,36.9,-1.4,14.8,14.9,-2.2,422,53,10,37,150,46,55,138
569,cinerea,-120.525,41.461,c67883af,14,0.00021191,-0.0012,0.00044112,0.00372663,-0.002826,0.0127025,0.00754414,-0.00188588,-0.00275732,0.016965,-0.0102079,0.000825059,0.00754603,0.00116169,0.00269473,8.12E-05,0.0050079,-0.00193296,-0.0074245,-0.00269645,-0.00437701,0.00464295,-0.000611605,-0.00354376,-0.00620453,0.00185113,-0.00189729,-0.000174294,-0.00141709,-0.0025121,0.000374305,-0.00951495,0.00106104,-0.00241827,-0.00666883,-0.00365658,-0.00565546,0.00198065,-0.0216553,-0.00785521,0.00767518,0.0189854,0.00805169,0.0105794,0.00804345,0.00164215,0.00172767,0.00398137,0.000776891,-0.0112318,-0.00951875,-0.00152708,-0.0283507,-0.0103217,-0.00434119,-0.0111109,-4.22E-06,0.000616723,0.000377246,-0.00128725,0.0041118,-0.00263413,-0.00197163,-0.00126286,-0.0033005,-0.000199042,-0.009725,-0.0101873,0.00403164,-0.00341047,-0.000681508,-0.0082083,0.00233527,-0.00667318,0.00968944,0.000106268,8.3,18,4.5,703,30.8,-8.4,39.2,0.2,17.2,17.5,-0.4,322,41,7,39,117,34,42,108
